text,label
i find this scent pretty generic i actually feel like bath amp,1
i like the person i have become because i feel so,1
i feel numb right now i thought i was,0
i just feel so discontent about my life these days .,0
im starting to not buy the whole everything happens for a reason bit,3
i feel impatient that this is taking so long so long this,3
i wanted to say how i want to feel just come out,3
i know what it feels like to face irate customers ,3
people in my life have gone out of their way to put me down,0
im feeling fine feeling fine . i am feeling fine.,1
i prep myself for another sleepless night i can t,0
im feeling quite pleased this week this week .,1
in the worst hit areas the damage and destruction is so complete .,4
i wouldn t throw it in the ocean but i don,0
erik princes autobiography civilian warriors will be released,1
im not used to feeling the dependency or the neediness for being need,0
i am feeling hopeful and looking forward once again . i,1
mccarthy isn t at that place yet,5
i feel uncertain and uneasy and unsure .,4
i feel so comfortable around him around him.,1
i feel privileged having the opportunity to be a part of,1
i feel nervous about going back to america not knowing what to,4
i started to feel kind of skeptical about this myself .,4
i love this little boy and sometimes i feel how inadequate ,0
i keep these things predominantly for fix functions and will not arranged,0
i feel like im just not going to feel it ive been,3
i feel sad and discouraged and sad .,0
i thought having a well respected and recognized mother of aut,2
ive been coursing through cycles of happiness to a feeling of,1
im feeling amazed with my california ness at,5
i have been torn for a while about whether ,1
i feel a strange sense of guilt about all the people who,5
i have a feeling hell be a casual favorite if,1
im feeling agitated and pour more brandy on my coffee ,4
i feel that way considering most people are pretending to be the,1
i feel it gives even more period feel and detail than sharpe,1
i feel like i have reached a plateau where im not,1
i learned the hard way and after being here for about three hours,1
i felt like i shouldn t be that amazed with ,5
is that you feel it more than hear it and the vibrations are,2
i feel very unhappy and incomplete .,0
i am pretty certain we will use this name as a middle,2
i feel that something wonderful is going to happen .,1
i feel rejected and unwanted and feel rejected .,0
im getting is that since i feel that i accepted the mark,1
i try not to let ignorance get to me if i,1
im feeling lousy i may dismiss a gorgeous day ,0
i am going to assume a moral obligation to find a,1
i thought i would cover over what i was really feeling,1
i have an ironic feel i dont feel anything special but,1
i really like him he has good morals and is very,1
i sense this is wat has let you feeling unsure ,4
i am feeling very apprehensive about the future at,4
i feel reluctant to some extent if i have to do,4
i was sleeping in my room but woke in the middle of,4
i sometimes feel resentful that this has come into our,3
i began feeling amorous towards everyone on stage towards the people,2
i sometimes feel disheartened when i realise just how,0
im so overwhelmed with feeling blessed by you i have to pray the,1
i feel very popular and also a little pressure to keep it,1
i feel hopeless and out of control and hopeless .,0
the trip was stressing me out because my babysitting hours,0
i climbed a mountain and made my way to a,0
i dont feel inhibited and i can work out my,0
i took a chance and kept crying in hopes she might feel,1
i have done so in hopes of being inspiring while looking for so,0
im feeling melancholy with all the back to school stuff today,0
i begin to have these doubts my stomach clenches,4
ros liked that anna doesn t feel guilt or superior about,1
i feel like i have been really cranky at school these,3
i can t help but feel thrilled that she s our,1
i feel like he try to stay as faithful as possible to,1
i walia feels suspicious about tarun and bani ,4
i do not feel like i am hostile toward others just that,3
i feel glad to have my little blog to share with you the,1
i wake up feeling cranky and out of sorts .,3
i feel like im being tortured by him by him .,3
i cant help looking back on the child i was and,3
im feeling a bit cranky today .,3
some of the biggest stiller and or vaughn haters,3
punjabi lobia masala is a protein punch,1
